testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,3765.9569333333334,1238.875884778034,3280.95,2440.1,2517.5899999999997,2623.875,4845.8499999999995,5635.1900000000005,6351.137500000001,1704.6,8009.799999999999,0,0,0,3000,0,2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,4471.958,1489.9962225937961,3864.05,2889.0925,2974.0800000000004,3091.975,5768.2249999999995,6727.219999999999,7544.31,2038,9541.3,0,0,0,3000,0,3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,5207.0664,1754.7154936434142,4469.9,3341.58,3440.3900000000003,3588.95,6733.575,7865.699999999999,8796.340000000002,2368,11281.800000000001,0,0,0,3000,0,4,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,5445.552,1993.8529501156536,4535.05,3389.7,3492.6899999999996,3642.1,7314.074999999999,8476.35,9524.02,2403,12158.7,0,0,0,3000,0,5,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,5534.762266666667,2026.6666696786108,4615.9,3445.7850000000003,3547.54,3698.0250000000005,7426.125,8617.88,9680.085000000001,2447.8999999999996,12390.3,0,0,0,3000,0,6,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,5638.749,2064.5469849477113,4712.9,3507.59,3613.28,3765.475,7553.725,8778.810000000001,9896.695,2485.4,12664.8,0,0,0,3000,0,7,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,5766.068566666667,2112.715230571892,4830.45,3589.5975,3695.9700000000003,3837.375,7700.85,8973.64,10174.0875,2532.7999999999997,12993.9,0,0,0,3000,0,8,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,5911.200966666666,2175.5805307237624,4998.15,3664.9875,3771.85,3913.6499999999996,7859.174999999999,9190.649999999998,10498.955000000002,2578,13387.5,0,0,0,3000,0,9,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,6055.398666666667,2247.961403491784,5139,3714.465,3835.4,3990.075,8016.425000000001,9405.06,10823.04,2590.6,13866.3,0,0,0,3000,0,10,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,6178.1821,2322.6274820778062,5265.9,3742.2850000000003,3864.7300000000005,4049.45,8132,9632.32,11156.407500000001,2590.6,14415.5,0,0,0,3000,0,11,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,6269.8295,2391.0501344196414,5347,3742.2850000000003,3873.66,4088.675,8251.224999999999,9767.099999999999,11435.305,2590.6,14929.8,0,0,0,3000,0,12,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,6329.7167,2447.4652773401517,5413.75,3742.2850000000003,3873.66,4088.675,8330.3,9919.48,11676.607500000002,2590.6,15391.4,0,0,0,3000,0,13,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,6357.6321,2484.649041795082,5430.1,3742.2850000000003,3873.66,4088.675,8359.15,9985.51,11865.145000000002,2590.6,15774.7,0,0,0,3000,0,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.719648440748784,296,230.98749999999998,243,256.5,336.125,394,444.03750000000014,160,540,0,0,0,3000,0,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,457.14633333333336,156.04210425177558,401,276,292,317.5,580.625,689.5,783,186.5,986.5,0,0,0,3000,0,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,539.3691666666666,187.78540478976592,471.5,320.4875,341.5,370,686,816.55,934.0500000000002,216.5,1191.5,0,0,0,3000,0,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,624.6406,226.3128958188448,547.5,364.1,388.09000000000003,419.87499999999994,799.2250000000001,951.5,1120.7850000000003,241.39999999999998,1466.7,0,0,0,3000,0,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,762.5263,279.59293656141426,694.25,436.89500000000004,470.1,510.775,971.525,1147.6399999999999,1411.9850000000004,282.4,1916,0,0,0,3000,0,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,1006.8014,363.8852387228151,954.6500000000001,582.6949999999999,624.3,683.3,1245.625,1513.1699999999998,1858.5025,374,2583.5,0,0,0,3000,0,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1381.4982,482.3386791911965,1317.6499999999999,824.295,876.8,946.2499999999999,1706.8000000000002,2040.1699999999998,2513.8775000000005,507,3467.5,0,0,0,3000,0,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1901.5148333333334,644.081377609719,1796.7,1160.4975000000002,1217.8899999999999,1301.4,2376.05,2761.67,3371.9875,715.9,4662,0,0,0,3000,0,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2586.7208333333333,846.8141517664011,2418.55,1593.48,1685.6000000000001,1820.2000000000003,3227.125,3762.75,4479.925000000001,992.4,6031.5,0,0,0,3000,0,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,3391.610166666667,1098.694521941451,3099.65,2113.08,2240.4900000000002,2409.2,4222.4749999999995,4945.110000000001,5799.675000000001,1428.8999999999999,7571.5,0,0,0,3000,0,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,4244.294666666667,1385.7233765355122,3786,2679.7875,2811.56,3019.75,5352.175,6259.54,7233.3875,1894.9,9240.5,0,0,0,3000,0,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,5076.447,1684.876330472753,4454.5,3240.9525,3378.7500000000005,3582.375,6489.9000000000005,7552.35,8635.632500000002,2348.9,10913.5,0,0,0,3000,0,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,5799.697,1986.3063519958328,5072.4,3688.0925000000007,3819.18,3976.65,7452.525,8776.77,10003.140000000001,2712.5,12467.5,0,0,0,3000,0,9,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,6351.5408333333335,2260.1408264193897,5545.2,3902.7775000000006,4047.1600000000003,4314.950000000001,8245.65,9747.469999999998,11168.792500000001,2831.9,13901.5,0,0,0,3000,0,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,6720.7908333333335,2483.6602693317627,5841.15,3966.455,4135.889999999999,4548.975,8728.325,10463.759999999998,12089.707500000002,2831.9,15103,0,0,0,3000,0,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,6932.058,2646.9303329539744,6046.15,3966.455,4135.889999999999,4667.7750000000005,9006.225,10853.05,12697.167500000001,2831.9,16089,0,0,0,3000,0,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,7029.699166666666,2747.163607036158,6129.4,3966.455,4135.889999999999,4667.7750000000005,9104.25,11056.46,13102.4625,2831.9,16849,0,0,0,3000,0,13,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,7065.162833333333,2796.0466588002487,6142.700000000001,3966.455,4135.889999999999,4667.7750000000005,9123.300000000001,11151.21,13330.6975,2831.9,17369.5,0,0,0,3000,0,14,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0,-3,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,68,cume_n_infection_daily,3000,1277.1435,323.87522244065997,1203.5,872.4875,913.5,961.875,1485.125,1730,1979.525,629,2429,0,0,0,3000,0,-2,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,69,cume_n_infection_daily,3000,2000.2256666666667,585.7548527245725,1802.25,1313,1369,1437.375,2462.25,2873.05,3239.1500000000005,946.5,4006.5,0,0,0,3000,0,-1,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,70,cume_n_infection_daily,3000,2240.777433333333,811.9720683336324,1875.95,1368.2975,1426.6799999999998,1496.1499999999999,2975.075,3481.3999999999996,3917.2275,985,4880.6,0,0,0,3000,0,0,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,71,cume_n_infection_daily,3000,2350.746833333333,849.3255374586936,1971.85,1439.9925,1498.29,1571.95,3116.275,3638.8099999999995,4104.170000000001,1038,5141.4,0,0,0,3000,0,1,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,72,cume_n_infection_daily,3000,2490.1854333333335,895.3890635897956,2094.25,1531.0825000000002,1591.39,1667.5,3303.0250000000005,3848.5499999999997,4339.8625,1104.9,5475.2,0,0,0,3000,0,2,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,73,cume_n_infection_daily,3000,2665.4762333333333,958.4076582287915,2248.85,1640.185,1698.48,1782.9,3518.0999999999995,4106.02,4652.595,1174.3,5959.5,0,0,0,3000,0,3,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,74,cume_n_infection_daily,3000,2925.3052333333335,1045.1144103842778,2518.6499999999996,1780.775,1844.78,1962.5749999999998,3801.0000000000005,4475.259999999999,5137.6225,1258.1,6748.1,0,0,0,3000,0,4,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,75,cume_n_infection_daily,3000,3350.8791333333334,1165.5649912728486,2942.35,2032.2925,2129.77,2301.4,4296.6,5069.0999999999995,5839.415,1427.1,7725.799999999999,0,0,0,3000,0,5,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,76,cume_n_infection_daily,3000,3942.5322333333334,1341.385689253265,3474.5,2415.0874999999996,2546,2740.5,5021.174999999999,5938.19,6826.782500000001,1739.2,8872.4,0,0,0,3000,0,6,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,77,cume_n_infection_daily,3000,4663.049333333333,1564.3350060254297,4087.1500000000005,2917.5575000000003,3051.03,3260.6,5959.2,6996.25,7991.8175,2104,10189.5,0,0,0,3000,0,7,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,78,cume_n_infection_daily,3000,5446.601633333334,1825.7041777121244,4742.1,3478.2975,3619.8,3811.2000000000003,6997.299999999999,8187.860000000001,9278.545000000002,2524.8,11652.8,0,0,0,3000,0,8,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,79,cume_n_infection_daily,3000,6159.164833333333,2117.6809801725485,5348.55,3925.3924999999995,4050.43,4209.775,7936.875000000001,9334.869999999999,10606.6075,2841.6,13137.300000000001,0,0,0,3000,0,9,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,80,cume_n_infection_daily,3000,6710.0004,2391.115144244944,5845.3,4129.6875,4282.679999999999,4560.3,8713.525,10310.060000000001,11810.855000000001,2950.9,14562.1,0,0,0,3000,0,10,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,81,cume_n_infection_daily,3000,7079.131666666666,2614.81076497633,6146.25,4179.5,4371.21,4791.55,9236.175,11014.96,12672.405,2950.9,15754.2,0,0,0,3000,0,11,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,82,cume_n_infection_daily,3000,7290.306666666666,2777.621857400642,6356.6,4179.5,4371.84,4914.7,9486.35,11449.439999999999,13325.272500000001,2950.9,16719,0,0,0,3000,0,12,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,83,cume_n_infection_daily,3000,7387.889033333333,2877.427622941161,6428.700000000001,4179.5,4371.84,4915.699999999999,9626.525000000001,11624.74,13690.237500000005,2950.9,17469.7,0,0,0,3000,0,13,Cumulative infectious days
rapid_test_same_day,Same-day Rapid Test,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,84,cume_n_infection_daily,3000,7423.381466666667,2926.1389129013874,6439.85,4179.5,4371.84,4915.699999999999,9636.25,11714.509999999998,13915.08,2950.9,17993.4,0,0,0,3000,0,14,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,67,cume_n_infection_daily,3000,553.2838333333333,104.40521141860053,549.25,429.5,449,467,604.5,707,808.6125000000004,316,978.5,0,0,0,3000,0.8,-3,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,68,cume_n_infection_daily,3000,1277.1435,323.87522244065997,1203.5,872.4875,913.5,961.875,1485.125,1730,1979.525,629,2429,0,0,0,3000,0.8,-2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,69,cume_n_infection_daily,3000,2000.2256666666667,585.7548527245725,1802.25,1313,1369,1437.375,2462.25,2873.05,3239.1500000000005,946.5,4006.5,0,0,0,3000,0.8,-1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,70,cume_n_infection_daily,3000,2240.777433333333,811.9720683336324,1875.95,1368.2975,1426.6799999999998,1496.1499999999999,2975.075,3481.3999999999996,3917.2275,985,4880.6,0,0,0,3000,0.8,0,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,71,cume_n_infection_daily,3000,2350.746833333333,849.3255374586936,1971.85,1439.9925,1498.29,1571.95,3116.275,3638.8099999999995,4104.170000000001,1038,5141.4,0,0,0,3000,0.8,1,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,72,cume_n_infection_daily,3000,2490.1854333333335,895.3890635897956,2094.25,1531.0825000000002,1591.39,1667.5,3303.0250000000005,3848.5499999999997,4339.8625,1104.9,5475.2,0,0,0,3000,0.8,2,Cumulative infectious days
rapid_same_day_5_day_quarantine_pcr,"Same-day Rapid Test +
5-day quarantine",0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,0.9,90%,0,73,cume_n_infection_daily,3000,2665.4762333333333,958.4076582287915,2248.85,1640.185,1698.48,1782.9,3518.0999999999995,4106.02,4652.595,1174.3,5959.5,0,0,0,3000,0.8,3,Cumulative infectious days
