testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat
no_testing,No testing,5e-5,"5 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,231.59566666666666,50.01628458942413,224,152.5,174,196,261.125,300,345.01250000000005,107,487.5,0,0,0,3000,0,7,Cumulative infectious days
no_testing,No testing,5e-5,"5 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,254.6935,53.99086786072362,246.5,169.5,192.5,215.5,287.5,328.5,378.51250000000005,120,530,0,0,0,3000,0,8,Cumulative infectious days
no_testing,No testing,5e-5,"5 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,274.1935,58.575930958422525,266.5,184.4875,207,231.5,310.125,354,406.51250000000005,134.5,576,0,0,0,3000,0,9,Cumulative infectious days
no_testing,No testing,5e-5,"5 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,288.6021666666667,63.510097539436295,279.5,191.5,216.5,241.5,327.5,375.54999999999995,429.5,148,616,0,0,0,3000,0,10,Cumulative infectious days
no_testing,No testing,5e-5,"5 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,297.92283333333336,68.09264643218289,287.5,193.4875,221.5,247,340,390.54999999999995,450.5,153,651.5,0,0,0,3000,0,11,Cumulative infectious days
no_testing,No testing,5e-5,"5 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,302.9375,71.92587240201027,291,193.9875,222.5,248.875,347,402,466.51250000000005,153,678.5,0,0,0,3000,0,12,Cumulative infectious days
no_testing,No testing,5e-5,"5 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,305.1041666666667,74.49521178012009,292.5,193.9875,222.5,249,350,408,476.01250000000005,153,701.5,0,0,0,3000,0,13,Cumulative infectious days
no_testing,No testing,5e-5,"5 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,305.8045,75.75030626593616,292.5,193.9875,222.5,249,350.5,410,483,153,719,0,0,0,3000,0,14,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,39.78216666666667,9.27419190643555,38.5,24.5,29,33,45.5,52.5,61,12.5,76.5,0,0,0,3000,0,-3,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,79.568,18.194015959620156,77,51,58.5,66.5,90.5,104.5,120.51250000000005,22.5,153.5,0,0,0,3000,0,-2,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,119.31383333333333,26.96821932553363,115.5,77,88,99.5,135.5,156.5,181,30.5,227,0,0,0,3000,0,-1,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,159.1185,35.4794560981188,153.5,103.5,118,133,180.5,207.5,240.5,41.5,299.5,0,0,0,3000,0,0,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,198.93933333333334,43.63436304987708,192,132.5,149.5,167,225.5,258.5,300,57,385,0,0,0,3000,0,1,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,238.74883333333332,51.51991458816626,231,161,180.5,201,270,310,360,72,468.5,0,0,0,3000,0,2,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,278.6695,59.225370981863115,268.5,190.5,211.5,234.5,314,360,415.5250000000001,90,553.5,0,0,0,3000,0,3,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,319.9698333333333,66.8040313117808,309,220.9875,245,269.5,360,411.04999999999995,475,107,634,0,0,0,3000,0,4,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,364.92516666666666,74.43155694234699,352,252.5,282.5,309,410.5,468,539.0125,120,724,0,0,0,3000,0,5,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,412.2803333333333,81.8472504365514,398,289,321.5,350.5,462.5,524.55,603,145.5,809.5,0,0,0,3000,0,6,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,460.4601666666667,89.24248186913157,445.25,329.4875,360.95000000000005,393,515.625,581.5,668.0250000000001,173,893,0,0,0,3000,0,7,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,506.58883333333335,97.20080516203011,490.25,365.4875,398.5,432.5,566.5,638,730.0625000000002,188,968,0,0,0,3000,0,8,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,545.373,106.49348332956288,527,393.975,428,463.5,612,689.05,794.0125,200.5,1033.5,0,0,0,3000,0,9,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,573.9601666666666,116.4091606971016,555.5,409,444.5,483.5,644.5,735,843.0625000000002,207,1092,0,0,0,3000,0,10,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,592.2826666666666,125.80055057801138,571.25,416.475,450.95000000000005,494.5,670,770.05,882.5125,207,1138.5,0,0,0,3000,0,11,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,602.1171666666667,133.68340500187944,578.5,416.475,451.5,498.375,683,790.5,916.0125,207,1177,0,0,0,3000,0,12,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,606.2353333333333,138.75137933240316,580.5,416.475,451.5,499,690.5,802.2499999999998,938.0250000000001,207,1200,0,0,0,3000,0,13,Cumulative infectious days
no_testing,No testing,1e-4,"10 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,607.522,141.112534637468,580.5,416.475,451.5,499,690.625,807.0999999999999,952.0375000000001,207,1216,0,0,0,3000,0,14,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,79.03083333333333,16.55041101223109,76.5,53.5,60.5,67,89,101.5,117.5,40,159.5,0,0,0,3000,0,-3,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,157.9735,32.72870967864569,153,108.5,121,133.5,177,202.5,234.0250000000001,78,315.5,0,0,0,3000,0,-2,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,237.07916666666668,48.719085915238196,229,165.5,182.5,201,266,303.5,351.0250000000001,120,485.5,0,0,0,3000,0,-1,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,316.063,64.44104344561872,304.5,221.5,244,268,354.625,404.5999999999999,467.5500000000002,160,644.5,0,0,0,3000,0,0,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,395.078,79.81435977739568,380,282,308,334.5,441.5,505.5,584.5125,192,798.5,0,0,0,3000,0,1,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,474.124,94.92972053725022,456.5,342.9875,372,401,529.125,607.5,700.5500000000002,227,958,0,0,0,3000,0,2,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,553.1551666666667,110.10485244900197,532.75,401.9875,435.5,468.5,617,708.5,817.0500000000002,257.5,1115,0,0,0,3000,0,3,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,635.037,125.3342013112919,609,464.4875,502,537,705.625,812.5,929.0625000000002,288.5,1267.5,0,0,0,3000,0,4,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,723.8718333333334,140.72938064300672,695,532.9875,575.45,613.5,803.5,923.55,1051.0125,341,1434.5,0,0,0,3000,0,5,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,817.9846666666666,155.71669519122213,786,608.9625,653.5,696.5,905.5,1042.5,1175.5125,390,1596.5,0,0,0,3000,0,6,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,914.071,170.53544471742032,881.25,687.5,735.45,780.5,1009,1158.5,1312,416.5,1754.5,0,0,0,3000,0,7,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,1005.982,186.29241073314176,971.5,758,812,860.375,1111.125,1271.05,1440.5125,442,1917.5,0,0,0,3000,0,8,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,1083.7671666666668,204.45255314489972,1048.75,808.9875000000001,871.5,922.5,1202.5,1374.6,1561.0500000000002,455,2065,0,0,0,3000,0,9,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,1141.163,224.39581790227436,1101.25,839.9875,904.5,965,1272.125,1463.55,1663.0750000000003,455,2195.5,0,0,0,3000,0,10,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,1178.027,243.46528305356142,1131.25,844.5,918.5,988,1320,1523.55,1737.8125000000011,455,2308.5,0,0,0,3000,0,11,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,1198.031,259.37449839142874,1144.75,845.475,920.45,996.5,1351.625,1567.05,1804.0625000000002,455,2398.5,0,0,0,3000,0,12,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,1206.4581666666666,269.95552256132737,1150.5,845.475,920.45,997,1363.5,1585.6,1840.0750000000003,455,2454,0,0,0,3000,0,13,Cumulative infectious days
no_testing,No testing,2e-4,"20 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,1209.035,274.8734264624206,1150.5,845.475,920.45,997,1365.125,1593.05,1859.6125000000004,455,2495,0,0,0,3000,0,14,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,196.3885,39.08051620264957,189,144,154.5,165.5,219.5,255,285.01250000000005,91.5,350,0,0,0,3000,0,-3,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,392.5156666666667,77.73117757080747,378,290,310,330.5,437,506.04999999999995,569.5,177.5,700.5,0,0,0,3000,0,-2,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,588.7795,115.83151172911951,569,436.9875,467.5,495.875,652,757.05,855.5125,258.5,1049,0,0,0,3000,0,-1,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,785.0465,153.6455284213785,763,586.4875,626.5,661,867.625,1008,1144.025,341.5,1402,0,0,0,3000,0,0,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,980.9561666666667,191.1751770272735,954.75,740.4875,784.5,826,1082,1259,1429.0500000000002,424,1756.5,0,0,0,3000,0,1,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,1176.711,228.3485190691056,1147.75,894.9875,942.5,991.875,1294.5,1508,1715.0625000000002,498,2123.5,0,0,0,3000,0,2,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1372.2726666666667,265.4527730334078,1342.5,1048.5,1102.5,1158,1508,1758.5,2005.1125000000004,572.5,2482.5,0,0,0,3000,0,3,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1573.9978333333333,302.28509033237367,1542.5,1208,1270.5,1327,1730.125,2017.5,2295.5875,653,2831,0,0,0,3000,0,4,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,1794.2123333333334,340.5853758075355,1759,1382.4750000000001,1450,1516.375,1973.125,2294.1,2615.025,736,3225.5,0,0,0,3000,0,5,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2026.4546666666668,377.856364803298,1990,1573,1645,1718.5,2220,2579.5,2940.5,827,3613,0,0,0,3000,0,6,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,2262.4535,415.0931703056895,2226.75,1771,1847.45,1922.5,2473.625,2868.05,3280.5375000000004,948.5,4002,0,0,0,3000,0,7,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,2488.458166666667,455.61554609332586,2457.5,1953.4875000000002,2035.5,2114.375,2715.625,3150,3603.7625000000007,1065.5,4405,0,0,0,3000,0,8,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,2679.297666666667,503.24481816529976,2655.75,2081.975,2178.5,2259,2934,3401,3890.712500000001,1128.5,4755,0,0,0,3000,0,9,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,2820.1336666666666,556.0543877421206,2776.25,2140.475,2257,2360,3102.5,3626.05,4142.5375,1128.5,5056,0,0,0,3000,0,10,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,2911.2128333333335,606.0376253333991,2834.25,2148.475,2286.95,2416.25,3238,3800.1499999999996,4360.1625,1128.5,5317,0,0,0,3000,0,11,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,2960.9065,647.6457923627738,2855,2148.475,2287.4500000000003,2431,3320.625,3909.8,4491.1125,1128.5,5539,0,0,0,3000,0,12,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,2982.224333333333,675.1734486311408,2863.25,2148.475,2287.4500000000003,2431.75,3370,3970,4591.225,1128.5,5667,0,0,0,3000,0,13,Cumulative infectious days
no_testing,No testing,5e-4,"50 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,2989.2323333333334,688.2931894859825,2863.25,2148.475,2287.4500000000003,2431.75,3378.25,3996.5,4652.5250000000005,1128.5,5778,0,0,0,3000,0,14,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,381.29016666666666,73.47838283618044,374.5,291.5,306,321.5,417.625,484.0999999999999,558.5,155.5,701,0,0,0,3000,0,-3,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,762.3371666666667,146.59167930724988,751,586.9875000000001,614,642,834,968.5,1120.5125,310,1389,0,0,0,3000,0,-2,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,1143.0648333333334,219.3445149045487,1130,885.5,921.95,963,1249.5,1455.5,1681.525,487,2053.5,0,0,0,3000,0,-1,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,1523.4703333333334,291.50185001598726,1505.75,1186.9875,1233.45,1284.5,1663.625,1939.1999999999998,2248.5250000000005,661,2717,0,0,0,3000,0,0,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,1903.7218333333333,363.5746437076637,1890.75,1487.4750000000001,1545.45,1604.875,2072,2422,2812.6000000000004,810,3368.5,0,0,0,3000,0,1,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,2283.299,435.35729800319365,2274.75,1792.4875,1858,1923.5,2482.125,2900.05,3369.5375,947,4038.5,0,0,0,3000,0,2,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,2662.5126666666665,507.05089591010153,2662.25,2099.4875,2171.5,2244,2890.5,3383.55,3922.762500000001,1092.5,4738.5,0,0,0,3000,0,3,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,3054.3125,578.5407226084626,3060.25,2413.9875,2491.5,2573.375,3313.5,3877.5,4490.175000000001,1321.5,5419,0,0,0,3000,0,4,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,3479.2993333333334,650.7995557416073,3471,2748.4875,2842.5,2937,3771.125,4412.05,5085.0250000000005,1545.5,6129.5,0,0,0,3000,0,5,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,3928.6916666666666,723.1671082716988,3912.5,3112.9625,3216.45,3332,4255.25,4964.2,5716.0125,1682.5,6907,0,0,0,3000,0,6,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,4385.574333333333,794.6247059350195,4377.25,3500.9875,3608.45,3729.5,4738.5,5526.05,6357.5625,1818.5,7682,0,0,0,3000,0,7,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4822.409833333333,872.0877923079016,4848.25,3873.5,3978.9500000000003,4098.875,5200.25,6062,6982.137500000001,1892.5,8470,0,0,0,3000,0,8,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,5192.195,964.549679472096,5241.25,4114.4875,4260.5,4382.5,5607,6558.15,7562.7125000000015,1892.5,9254,0,0,0,3000,0,9,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,5466.424666666667,1066.580853348899,5460.75,4204.9375,4400.95,4586.375,5948.875,6986.8499999999995,8076.125,1892.5,9964.5,0,0,0,3000,0,10,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,5643.474,1164.1089105015776,5558.5,4205.4875,4452.95,4693.75,6215,7298.65,8499.750000000002,1892.5,10572,0,0,0,3000,0,11,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,5740.390833333333,1245.9377385255116,5578,4205.4875,4452.95,4704.5,6382,7488.5999999999995,8846.7,1892.5,11106,0,0,0,3000,0,12,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,5782.815833333333,1301.4484895900891,5579.5,4205.4875,4452.95,4704.5,6473.5,7612.75,9017.0125,1892.5,11537.5,0,0,0,3000,0,13,Cumulative infectious days
no_testing,No testing,0.001,"100 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,5796.606,1328.8288799395455,5579.5,4205.4875,4452.95,4704.5,6490.5,7671.6,9097.737500000001,1892.5,11809,0,0,0,3000,0,14,Cumulative infectious days
no_testing,No testing,0.0025,"250 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,871.1443333333333,164.2880083403849,875,684,711,734.5,944,1111.5,1273.5125,358,1559,0,0,0,3000,0,-3,Cumulative infectious days
no_testing,No testing,0.0025,"250 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,1740.1363333333334,327.93020596851255,1755,1374,1424.45,1466.5,1883.5,2220,2549.5625,716.5,3082.5,0,0,0,3000,0,-2,Cumulative infectious days
no_testing,No testing,0.0025,"250 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,2606.5725,490.34176313598704,2636.75,2063.9875,2137.4500000000003,2198,2818.5,3325,3814.025,1062.5,4602,0,0,0,3000,0,-1,Cumulative infectious days
no_testing,No testing,0.0025,"250 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,3471.025,651.4363698701994,3519.75,2761.975,2848.5,2927.5,3747.5,4423.6,5067.1125,1421.5,6110,0,0,0,3000,0,0,Cumulative infectious days
no_testing,No testing,0.0025,"250 per 100,000",NA,NA,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,4333.725833333333,811.3863071902337,4397.5,3462.9875,3564.45,3657,4678,5520.05,6326.3375000000015,1792.5,7615,0,0,0,3000,0,1,Cumulative infectious days
