testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat
pcr_five_days_before,PCR 5 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,1000,4108.0869,755.693356996208,3955,3192.49,3357.1,3489.175,4534.075,5244.360000000001,5889.152499999999,2379.5,6927.3,0,0,0,1000,0,7,Cumulative infectious days
pcr_five_days_before,PCR 5 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,1000,4737.9229,849.639739332055,4523.65,3765.0075,3915.38,4059.95,5206.0250000000005,6034.22,6687.452499999999,2836.5,8005.8,0,0,0,1000,0,8,Cumulative infectious days
pcr_five_days_before,PCR 5 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,1000,5270.1329,966.3295781467062,5134.299999999999,4226.3825,4363.58,4485.225,5816.499999999999,6698.6500000000005,7451.255,3193.5,9089.8,0,0,0,1000,0,9,Cumulative infectious days
pcr_five_days_before,PCR 5 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,1000,5663.4754,1102.3170977258671,5502.65,4431.9625,4574.93,4764.049999999999,6315.15,7322.639999999999,8182.8125,3310.7000000000003,10032.3,0,0,0,1000,0,10,Cumulative infectious days
pcr_five_days_before,PCR 5 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,1000,5917.8574,1236.3010374016194,5696.7,4498.0975,4664.370000000001,4889.125,6657.199999999999,7720.3,8813.79,3310.7000000000003,10854.3,0,0,0,1000,0,11,Cumulative infectious days
pcr_five_days_before,PCR 5 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,1000,6055.4314,1349.5334042784207,5761.05,4498.0975,4665.07,4900.975,6884.125,7998.750000000001,9341.619999999999,3310.7000000000003,11551.300000000001,0,0,0,1000,0,12,Cumulative infectious days
pcr_five_days_before,PCR 5 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,1000,6114.1529,1424.921943081608,5787.9,4498.0975,4665.07,4900.975,7018.450000000001,8145.500000000001,9628.14,3310.7000000000003,12141.300000000001,0,0,0,1000,0,13,Cumulative infectious days
pcr_five_days_before,PCR 5 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,1000,6132.9794,1460.5264028113115,5787.9,4498.0975,4665.07,4900.975,7041.825,8193.78,9744.3275,3310.7000000000003,12489.3,0,0,0,1000,0,14,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,67,cume_n_infection_daily,1000,129.6135,56.636415417126294,105.5,74,81.5,90,163.625,189,297.5125,42.5,327,0,0,0,1000,0,-3,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,68,cume_n_infection_daily,1000,342.6615,127.32287415084546,280.5,212,231,249.5,433.125,484.55,693.0125,116,756.5,0,0,0,1000,0,-2,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,1000,657.5345,199.0901754424555,561.25,446.98749999999995,477.45000000000005,509.5,801.125,887.05,1192.1,247,1305,0,0,0,1000,0,-1,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,1000,978.6411,268.7823127969221,844.2,704.69,743.96,781.975,1180.375,1291.96,1700.3174999999997,399.6,1843.3000000000002,0,0,0,1000,0,0,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,1000,1402.884,339.63682874423296,1238.95,1065.3050000000003,1108.59,1157.975,1660.2500000000002,1804.3500000000001,2317.7924999999996,647.0999999999999,2480.6,0,0,0,1000,0,1,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,1000,1918.7556,412.65228900402366,1733.85,1506.25,1560.8000000000002,1621.5749999999998,2235.575,2421.67,3027.8075000000003,995.1,3235.2000000000003,0,0,0,1000,0,2,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,1000,2461.0663,493.50074159647045,2279.6499999999996,1945.2775,2015.0900000000001,2095.05,2815.525,3114.55,3741.3699999999994,1327.1,4097.2,0,0,0,1000,0,3,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,1000,3027.0403,589.6436897201027,2865.55,2386.7275000000004,2472.8500000000004,2557.45,3398.625,3860.9599999999996,4478.7725,1666.6000000000001,5188.5,0,0,0,1000,0,4,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,1000,3641.4258,688.3193144849656,3470.55,2864.0924999999997,2967.44,3084.2999999999997,4039.525,4637.4000000000005,5269.235,1993.6,6286.5,0,0,0,1000,0,5,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,1000,4289.3933,787.1372702822407,4107.2,3393.1075,3509.24,3648.1000000000004,4722.3499999999995,5465.419999999999,6100.399999999999,2458.1,7383,0,0,0,1000,0,6,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,1000,4948.0663,884.4933026749196,4767.15,3955.5699999999997,4068.4400000000005,4218.5250000000005,5446.4000000000005,6271.49,6931.294999999999,2901.6,8487,0,0,0,1000,0,7,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,1000,5577.5898,983.8241662746988,5387.549999999999,4507.4975,4633.75,4785.325,6135.1500000000005,7092.51,7798.182499999999,3345.6000000000004,9467,0,0,0,1000,0,8,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,1000,6109.5113,1104.6206638268466,6006.85,4945.9175000000005,5076.04,5199,6738.575000000001,7775.31,8637.1325,3698.1000000000004,10353.6,0,0,0,1000,0,9,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,1000,6502.4818,1242.2566683736816,6349.85,5125.297500000001,5289.25,5478.2,7246.749999999999,8388.47,9394.5525,3823.7,11307.1,0,0,0,1000,0,10,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,1000,6756.6898,1376.5326816751137,6526,5166.38,5370.45,5610.549999999999,7578.875,8796.09,10046.8875,3823.7,12138.099999999999,0,0,0,1000,0,11,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,1000,6894.2938,1489.0386167940253,6594.05,5166.38,5370.45,5624.825,7802.85,9044.35,10479.6225,3823.7,12838.1,0,0,0,1000,0,12,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,1000,6952.9123,1563.7016902065,6608.65,5166.38,5370.45,5624.825,7949.3,9231.550000000003,10729.22,3823.7,13428.6,0,0,0,1000,0,13,Cumulative infectious days
pcr_seven_days_before,PCR 7 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,1000,6971.7073,1598.8785835145618,6608.65,5166.38,5370.45,5624.825,7967.424999999999,9289.550000000001,10952.2975,3823.7,13778.1,0,0,0,1000,0,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.719648440748784,296,230.98749999999998,243,256.5,336.125,394,444.03750000000014,160,540,0,0,0,3000,0,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,362.8333333333333,74.04128077841887,351.75,272.4875,286.5,303,401,473,537.0250000000001,186.5,663,0,0,0,3000,0,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,427.2663333333333,92.1630181102555,411.5,315,334,353,472.5,563.55,642.5125,216.5,806.5,0,0,0,3000,0,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,492.8181,118.0062599816423,466.35,359.69250000000005,380.4,401.3,548.525,653.2199999999999,796.2,241.39999999999998,985.4,0,0,0,3000,0,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,610.2425,166.12285932971605,556.25,432.4975,460.6,487.57500000000005,695.9,813.2,1074.8275,282.4,1261.6,0,0,0,3000,0,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,818.1775666666666,230.63386861834388,736.85,574.9975,611.3599999999999,645.5,955.3249999999999,1088.6299999999999,1470.5025,374,1655.6000000000001,0,0,0,3000,0,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1128.6237333333333,298.8775289130292,1025.45,818.0825,860.5,903.15,1321.225,1480.3999999999999,1967.6,507,2166.6,0,0,0,3000,0,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1552.1605666666667,380.27335446542185,1412.9,1149.5949999999998,1195.48,1249.9,1797.3,1997.1499999999999,2579.6775000000002,715.9,2933.3,0,0,0,3000,0,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2105.441566666667,461.6078964795154,1948.35,1581.4875,1652.5700000000002,1744.6750000000002,2412.5,2662.2,3338.1200000000003,992.4,3805.2999999999997,0,0,0,3000,0,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2737.9539,542.487290036741,2592.25,2081.085,2196.98,2316.1749999999997,3090.6250000000005,3416.64,4154.915000000001,1428.8999999999999,4765.8,0,0,0,3000,0,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,3394.0622333333336,627.1635255760253,3255.8500000000004,2638.585,2763.79,2895.0249999999996,3780.225,4227.68,4981.930000000002,1894.9,5822.799999999999,0,0,0,3000,0,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4022.7962333333335,712.3986887970425,3816.5,3198.4025,3331.58,3468.6749999999997,4443.700000000001,4995.029999999999,5781.4075,2348.9,6791.8,0,0,0,3000,0,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4551.8874,824.1870457952646,4405.05,3657.87,3777.6400000000003,3881.1000000000004,5062.7,5717.12,6511.432500000001,2712.5,7646.200000000001,0,0,0,3000,0,9,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4941.455233333333,957.1785271986912,4772.95,3866.9825,3996,4153.075000000001,5549.825,6347.960000000001,7177.5725,2831.9,8617.7,0,0,0,3000,0,10,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,5191.464066666666,1089.8026242101705,4962.95,3917.3699999999994,4071.83,4269.4,5857.9,6762.13,7766.419999999999,2831.9,9447.7,0,0,0,3000,0,11,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,5326.1479,1203.9833337045006,5070.6,3917.3699999999994,4071.83,4276.825,6066.85,7035.66,8208.4275,2831.9,10147.7,0,0,0,3000,0,12,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,5382.9194,1279.240265742186,5108.3,3917.3699999999994,4071.83,4276.825,6169.575000000001,7173.79,8506.202500000001,2831.9,10742.699999999999,0,0,0,3000,0,13,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,5400.745066666666,1315.0076251491455,5108.3,3917.3699999999994,4071.83,4276.825,6186.15,7219.969999999999,8676.575000000003,2831.9,11094.2,0,0,0,3000,0,14,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,67,cume_n_infection_daily,1000,554.0965,105.25870430792212,550,429,450,467,604.625,707.05,815.55,316,965.5,0,0,0,1000,0,-3,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,68,cume_n_infection_daily,1000,859.387,163.6456052422891,855.5,668.475,698,725.375,935.125,1100.6000000000001,1264.0375,519.5,1495,0,0,0,1000,0,-2,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,1000,917.4885,177.89769027718137,911.75,706.475,741,771.375,998.75,1181.1000000000001,1348.6999999999998,546.5,1594.5,0,0,0,1000,0,-1,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,1000,964.5448,192.58287560667728,956.6,742.26,776.37,806.7499999999999,1053.9250000000002,1245.91,1426.8675,579.3,1689.2,0,0,0,1000,0,0,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,1000,1038.5922,218.38057742334996,1022.25,793.8975,830.82,863.1,1139.8000000000002,1365.55,1551.1274999999998,613.5999999999999,1864.1000000000001,0,0,0,1000,0,1,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,1000,1164.6082,265.04735284852785,1113.95,880.2500000000001,918.86,956.1,1298.4250000000002,1551.6299999999999,1816.4174999999998,660.5999999999999,2157.7000000000003,0,0,0,1000,0,2,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,1000,1375.549,328.56959487706354,1282.1,1030.3575,1071.39,1116.05,1554.1000000000001,1834.3100000000002,2216.46,734.1,2573.9,0,0,0,1000,0,3,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,1000,1706.2505,404.3506464011094,1608.85,1269.28,1321.61,1377.125,1926.5000000000002,2245.5800000000004,2721.4449999999997,862.6,3226.2000000000003,0,0,0,1000,0,4,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,1000,2178.9265,483.87071198168593,2069.9,1624.8375,1703.3700000000001,1789,2458.375,2824.1600000000003,3398.052499999999,1079.6,3996.7000000000003,0,0,0,1000,0,5,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,1000,2765.9965,563.0257987764307,2632.25,2097.92,2211.94,2321.75,3099.4750000000004,3515.0200000000004,4171.045,1475.6000000000001,4866.2,0,0,0,1000,0,6,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,1000,3409.829,644.5825691464573,3262.95,2650.955,2772.7900000000004,2899.475,3785.6000000000004,4304.09,5004.8325,1911.6,5837.700000000001,0,0,0,1000,0,7,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,1000,4037.1455,731.8694072777322,3837.1499999999996,3202.7825,3336.32,3473.8,4447.025,5124.780000000001,5778.335,2351.1,6762.700000000001,0,0,0,1000,0,8,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,1000,4569.3325,845.981059744955,4390.950000000001,3666.2625000000003,3776.59,3892.125,5054.8499999999995,5823.96,6488.7025,2710.1000000000004,7645.799999999999,0,0,0,1000,0,9,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,1000,4962.504,982.3743773130492,4755.85,3868.8525,3996.7100000000005,4153.875,5575.325000000001,6451.91,7198.069999999999,2937.7000000000003,8608.3,0,0,0,1000,0,10,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,1000,5216.81,1117.757448292434,4944.45,3899.6524999999997,4082.9999999999995,4278.424999999999,5901.575,6853.9000000000005,7847.027499999999,2937.7000000000003,9425.8,0,0,0,1000,0,11,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,1000,5354.5125,1232.1894096018214,5068.85,3899.6524999999997,4082.9999999999995,4281.725,6112.449999999999,7144.56,8332.27,2937.7000000000003,10127.8,0,0,0,1000,0,12,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,1000,5413.252,1308.519467563625,5110.75,3899.6524999999997,4082.9999999999995,4281.725,6242,7328.870000000001,8651.835,2937.7000000000003,10724.300000000001,0,0,0,1000,0,13,Cumulative infectious days
pcr_two_days_before,PCR 2 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,1000,5432.0655,1344.509091734789,5110.75,3899.6524999999997,4082.9999999999995,4281.725,6256.450000000001,7363.639999999999,8847.0625,2937.7000000000003,11074.8,0,0,0,1000,0,14,Cumulative infectious days
