testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,1000,3867.9985,723.6368177419815,3902.25,3093.975,3165.3,3265.5,4178.25,4928.5999999999995,5699.225,2358.5,6717,0,0,0,1000,0,3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,1000,4435.8225,828.0837874289973,4474,3546.4875,3632,3745.75,4790.25,5638.0999999999995,6526.1,2688.5,7681.5,0,0,0,1000,0,4,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,1000,4558.198,851.3507296413511,4598,3649.4125,3738.4,3848.875,4916.625,5800.15,6696.375,2773.5,7900.5,0,0,0,1000,0,5,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,1000,4694.8485,877.5429903986173,4733.25,3756,3852.45,3963.875,5061.625,5975.1500000000005,6890.6624999999995,2871.5,8158,0,0,0,1000,0,6,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,1000,4846.868,908.4000144001332,4892.25,3880.5,3981,4091,5222,6180.1,7108.45,2969,8447,0,0,0,1000,0,7,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,1000,5014.8835,951.2154790400098,5056.75,4013,4116.9,4225.5,5392,6406.049999999999,7402.5374999999995,3047,8767.5,0,0,0,1000,0,8,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,1000,5184.3695,1007.2592148228755,5229.25,4121.9749999999995,4232.5,4343.875,5597.75,6660.35,7698.0999999999995,3104,9246,0,0,0,1000,0,9,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,80,cume_n_infection_daily,1000,5331.952,1069.2227817686328,5320.25,4183.3625,4306.9,4439.5,5817.625,6877.5,7914.4625,3134,9708.5,0,0,0,1000,0,10,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,81,cume_n_infection_daily,1000,5444.789,1134.6658466537901,5376.5,4201.4625,4337.9000000000005,4492.625,6016.125,7076.1,8178.9124999999985,3134,10143.5,0,0,0,1000,0,11,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,82,cume_n_infection_daily,1000,5521.5715,1198.4579832749355,5400.25,4201.4625,4337.9000000000005,4505.125,6192.625,7223.9000000000005,8485.1,3134,10542.5,0,0,0,1000,0,12,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,83,cume_n_infection_daily,1000,5565.564,1252.0882014731503,5420.5,4201.4625,4337.9000000000005,4505.125,6308.125,7339.700000000001,8676.675,3134,10904.5,0,0,0,1000,0,13,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,84,cume_n_infection_daily,1000,5581.6745,1282.935881982037,5420.5,4201.4625,4337.9000000000005,4505.125,6367.25,7369.25,8836.175,3134,11206,0,0,0,1000,0,14,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,67,cume_n_infection_daily,1000,554.0965,105.25870430792212,550,429,450,467,604.625,707.05,815.55,316,965.5,0,0,0,1000,0,-3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,68,cume_n_infection_daily,1000,1108.1165,209.13640934917444,1105.25,864.4875,902.45,935.875,1206.125,1412.05,1621.1374999999998,653.5,1930,0,0,0,1000,0,-2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,1000,1662.068,312.24522086647534,1656.75,1304.9875,1351.45,1406.375,1804.125,2120.05,2437.5875,1009,2905.5,0,0,0,1000,0,-1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,1000,2032.8428,382.78859614348164,2028.2999999999997,1608.2900000000002,1657.7399999999998,1719.775,2207.975,2592.28,2970.6499999999996,1201.6,3566.7,0,0,0,1000,0,0,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,1000,2479.5321,455.2009523348964,2447.85,1981.9924999999998,2037.88,2108.6499999999996,2709.5999999999995,3159.9300000000003,3562.4799999999996,1476.5,4280.9,0,0,0,1000,0,1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,1000,3001.5239,529.8512401565986,2947.2,2424.66,2490.33,2575.15,3286.7000000000003,3806.5200000000004,4230.674999999999,1809,5059.7,0,0,0,1000,0,2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,1000,3546.3233,623.1085818795324,3509.2,2874.2325,2946.32,3033.425,3865.125,4513.110000000001,5022.022499999999,2158.5,5940.2,0,0,0,1000,0,3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,1000,4114.1473,726.3465171636094,4074.05,3320.48,3415.06,3512.7,4475.55,5229.71,5848.424999999999,2488.5,6904.700000000001,0,0,0,1000,0,4,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,1000,4236.5,749.4567438157127,4197.5,3420.0725,3515.8199999999997,3619.0499999999997,4602.575,5382.22,6021.634999999999,2557.1,7103.799999999999,0,0,0,1000,0,5,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,1000,4373.3137,775.9398370705444,4327.8,3527.98,3633.3,3733.1000000000004,4756.5,5557.14,6217.9349999999995,2658.5,7353.2,0,0,0,1000,0,6,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,1000,4525.6072,807.8958048285804,4478.45,3655.5899999999997,3758.94,3862.0750000000003,4926.15,5760.18,6423.2325,2744.5,7632.1,0,0,0,1000,0,7,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,1000,4694.1975,853.0043645666296,4637.6,3799.6600000000003,3894.8500000000004,3996.0250000000005,5114.6,6015.03,6669.597499999999,2823,8016.299999999999,0,0,0,1000,0,8,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,1000,4863.9923,911.8019939366534,4806.85,3916.085,4014.66,4115.875,5333.825,6227.509999999999,6973.665,2878.7999999999997,8499.199999999999,0,0,0,1000,0,9,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,1000,5011.8148,976.7122508712389,4904.5,3976.1099999999997,4080.6299999999997,4205.125,5557.750000000001,6447.42,7318.625,2906,8966.1,0,0,0,1000,0,10,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,1000,5125.0298,1045.0133355529217,4960.799999999999,3990.6374999999994,4107.299999999999,4260.55,5739.799999999999,6665.040000000001,7635.7525,2906,9395.9,0,0,0,1000,0,11,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,1000,5202.1819,1111.215758745742,4986.75,3990.6374999999994,4115.37,4277.275,5869.6500000000005,6780.1500000000015,7916.302500000001,2906,9801.3,0,0,0,1000,0,12,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,1000,5246.392,1166.6572504793753,5015.450000000001,3990.6374999999994,4115.37,4277.275,5947.925000000001,6878.91,8109.317499999999,2906,10169.7,0,0,0,1000,0,13,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,1000,5262.4769,1197.4550555601143,5015.450000000001,3990.6374999999994,4115.37,4277.275,5985.9749999999995,7027.340000000001,8220.02,2906,10462.4,0,0,0,1000,0,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,67,cume_n_infection_daily,1000,331.509,64.67584467081882,323.5,250.9875,265.5,279,363.5,426,484.54999999999995,200.5,579,0,0,0,1000,0,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,68,cume_n_infection_daily,1000,443.853,89.0469468861777,434.75,336.5,352.45,371,485.5,576.05,658,264,796.5,0,0,0,1000,0,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,69,cume_n_infection_daily,1000,565.419,117.61877237335295,548.75,420.9875,447.5,470.5,621.5,740.5,850.025,330.5,1030.5,0,0,0,1000,0,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,70,cume_n_infection_daily,1000,706.5325,156.975793017087,676.75,524,552.45,584,782.25,941.05,1078.0749999999998,394,1321.5,0,0,0,1000,0,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,71,cume_n_infection_daily,1000,890.044,213.64577829337648,837.5,655.5,684.9499999999999,726,999.125,1196,1408.55,474,1713,0,0,0,1000,0,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,72,cume_n_infection_daily,1000,1147.448,281.9591757201258,1066,847.4250000000001,880.9499999999999,927.375,1299.125,1539.05,1845.55,575,2195.5,0,0,0,1000,0,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,73,cume_n_infection_daily,1000,1492.477,352.4202711515308,1387.25,1115.875,1160.5,1214.375,1691.625,1969.2500000000002,2370.1624999999995,740,2765,0,0,0,1000,0,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,74,cume_n_infection_daily,1000,1938.408,433.10273725412657,1842,1465.8875,1520,1581.5,2183.125,2536.95,3004.55,983,3550,0,0,0,1000,0,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,75,cume_n_infection_daily,1000,2501.2625,517.4028455162363,2391,1909.4750000000001,1982,2082.5,2790,3236.05,3771.125,1297,4439.5,0,0,0,1000,0,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,76,cume_n_infection_daily,1000,3136.6805,605.1214759619926,3019,2414.9875,2526.9,2650,3475.875,4018.8,4584.575,1768.5,5418.5,0,0,0,1000,0,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,77,cume_n_infection_daily,1000,3793.5505,697.5536809720006,3662.25,2971.3875,3092.4,3219.25,4165.125,4826.25,5416.4124999999985,2238.5,6484.5,0,0,0,1000,0,7,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,78,cume_n_infection_daily,1000,4423.1135,792.7850430553304,4258,3534.4874999999997,3657.45,3786.5,4854.25,5627.55,6262.612499999999,2683,7453.5,0,0,0,1000,0,8,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",median,Median Value,0.3,30%,0,2,2x,NA,NA,0,79,cume_n_infection_daily,1000,4955.155,911.4352580982945,4873.75,3986.975,4095.9,4208.5,5481.375,6291.05,7078.0125,3036,8350,0,0,0,1000,0,9,Cumulative infectious days
