testing_type,testing_cat,prob_inf,prob_inf_cat,sens_type,sens_cat,prop_subclin,prop_subclin_cat,symptom_adherence,risk_multiplier,risk_multi_cat,rapid_test_multiplier,rapid_test_cat,if_threshold,time_step,metric,n,mean,sd,median,p025,p100,p250,p750,p900,p975,min,max,n_missing,n_infinite,n_nan,n_total,quarantine_adherence,relative_time,metric_cat
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,3537.3791,618.3191894320144,3499.8999999999996,2862.5975,2941.4,3026.25,3864.325,4475.17,5016.147500000001,2038,5940.2,0,0,0,3000,0,3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,4104.001933333333,720.2440775089079,4070.3,3320.48,3408.9700000000003,3503.975,4470.975,5189.36,5844.847499999999,2368,6904.700000000001,0,0,0,3000,0,4,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,4166.9392,733.3809822266486,4132.299999999999,3369.4975000000004,3457.17,3554.7,4535.799999999999,5268.389999999999,5937.767500000001,2403,7025.6,0,0,0,3000,0,5,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,4236.667366666667,750.5516536255086,4199.950000000001,3422.9900000000002,3514.1900000000005,3610.95,4613.799999999999,5370.01,6048.2325,2447.8999999999996,7185.0999999999995,0,0,0,3000,0,6,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,4319.112766666667,772.9023573378065,4277.55,3483.7875000000004,3579.3900000000003,3676.45,4712.75,5475.4000000000005,6177.5250000000005,2485.4,7369.4,0,0,0,3000,0,7,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,3000,4420.9568,807.0052052088458,4364.9,3566.7975,3661.6900000000005,3756.1749999999997,4830.325,5611.59,6338.197500000001,2532.7999999999997,7666.4,0,0,0,3000,0,8,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,3000,4534.776233333333,854.8853619243283,4455.299999999999,3641.9875,3741.1899999999996,3834.7,4994.700000000001,5797.1900000000005,6564.215000000001,2578,8068.4,0,0,0,3000,0,9,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,3000,4643.775533333333,908.342553783017,4527.95,3689.2975,3795.9500000000003,3902.375,5148.8,5965.04,6853.005,2590.6,8462.4,0,0,0,3000,0,10,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,3000,4732.513666666667,966.5644497833986,4572.1,3713.6974999999998,3825.6699999999996,3943.1500000000005,5278.95,6085.99,7143.759999999999,2590.6,8836.6,0,0,0,3000,0,11,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,3000,4796.352,1026.1208086448582,4606.25,3713.6974999999998,3827.8900000000003,3958.5,5366.625,6200.969999999999,7356.300000000001,2590.6,9195.5,0,0,0,3000,0,12,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,3000,4836.192533333333,1078.6955743017838,4630.6,3713.6974999999998,3827.8900000000003,3958.5,5443.049999999999,6343.83,7566.5425000000005,2590.6,9527.6,0,0,0,3000,0,13,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,3000,4851.3059,1110.028843706239,4630.6,3713.6974999999998,3827.8900000000003,3958.5,5466.775,6435.789999999999,7678.8375000000005,2590.6,9804.7,0,0,0,3000,0,14,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,67,cume_n_infection_daily,1000,512.7205,94.85554123747043,485,398,419.5,438,563.625,653.5999999999999,748.5624999999999,295.5,883.5,0,0,0,1000,0,-3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,68,cume_n_infection_daily,1000,1024.823,189.76693247154432,970,800.9375,842.45,874.875,1123.75,1307.1,1494.8374999999996,607,1774,0,0,0,1000,0,-2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,1000,1536.5375,284.83786168836684,1457.5,1209.95,1266.95,1309,1687.125,1958.6000000000001,2245.2874999999995,896,2698.5,0,0,0,1000,0,-1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,1000,1894.2149,352.30367316580185,1778.9499999999998,1507.69,1564.7,1613.25,2073.3500000000004,2416.7099999999996,2755.664999999999,1084.9,3371.2000000000003,0,0,0,1000,0,0,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,1000,2316.6455,421.7050764352277,2158.1499999999996,1864.0575000000001,1930.38,1986.3750000000002,2534.6499999999996,2930.2599999999998,3346.9674999999997,1357.1999999999998,4097.2,0,0,0,1000,0,1,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,1000,2803.7367,493.0101175423372,2583.4,2264.8875000000003,2357.1499999999996,2421.375,3069.625,3520.4199999999996,4004.0699999999993,1698.5,4870.299999999999,0,0,0,1000,0,2,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,1000,3309.1934,579.9380727497245,3039.45,2670.6175000000003,2782.3,2857.7249999999995,3602.925,4157.200000000001,4728.844999999998,2035,5712.2,0,0,0,1000,0,3,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,1000,3835.8384,671.849655358135,3562.1000000000004,3093.8075,3223.6400000000003,3311.45,4178.925,4832.49,5478.552499999999,2352.3,6625.2,0,0,0,1000,0,4,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,1000,3894.2847,683.4488665650994,3617.7999999999997,3147.8599999999997,3268.9700000000003,3361.375,4242.5999999999995,4913.21,5571.504999999999,2381.1,6747.700000000001,0,0,0,1000,0,5,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,1000,3958.9087,699.2640908290895,3670.15,3204.2524999999996,3318.6,3413.95,4317.299999999999,5002.38,5700.454999999999,2425.1,6904.2,0,0,0,1000,0,6,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,1000,4035.3353,720.6895307854095,3730.85,3265.8074999999994,3380.65,3477.1499999999996,4410.425,5117.81,5846.117499999999,2473.1,7078.200000000001,0,0,0,1000,0,7,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,78,cume_n_infection_daily,1000,4129.2742,754.505689886054,3786.5,3335.8700000000003,3456.9,3550.875,4512.7249999999995,5241.41,5996.0225,2526.6,7346.4,0,0,0,1000,0,8,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,79,cume_n_infection_daily,1000,4234.8694,805.0980954560425,3835.7000000000003,3411.6075,3523.77,3619.825,4643.9000000000005,5394.05,6183.034999999999,2560.8,7706.5,0,0,0,1000,0,9,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,80,cume_n_infection_daily,1000,4337.0053,862.3994608021865,3973.8,3440.0650000000005,3570.54,3674.625,4770.85,5572.050000000001,6467.245,2576.9,8059.8,0,0,0,1000,0,10,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,81,cume_n_infection_daily,1000,4420.4325,924.0135153721185,4154,3460.5700000000006,3595.2799999999997,3708.8,4861.275,5697.88,6776.84,2576.9,8398.1,0,0,0,1000,0,11,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,82,cume_n_infection_daily,1000,4480.5725,986.2784478281984,4268.299999999999,3460.5700000000006,3598.2700000000004,3714.0750000000003,4933.275,5790.07,6992.799999999998,2576.9,8716,0,0,0,1000,0,12,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,83,cume_n_infection_daily,1000,4518.9786,1041.1304947840156,4317.3,3460.5700000000006,3598.2700000000004,3714.0750000000003,4944.85,5915.28,7211.002499999999,2576.9,9020.1,0,0,0,1000,0,13,Cumulative infectious days
pcr_five_days_after,PCR 5 days after,0.0015,"150 per 100,000",upper,Upper Bound,0.4,40%,0.8,2,2x,NA,NA,0,84,cume_n_infection_daily,1000,4535.3542,1076.1305591063765,4317.3,3460.5700000000006,3598.2700000000004,3714.0750000000003,4953.575,6008.67,7344.989999999999,2576.9,9270.699999999999,0,0,0,1000,0,14,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,67,cume_n_infection_daily,3000,304.9485,59.719648440748784,296,230.98749999999998,243,256.5,336.125,394,444.03750000000014,160,540,0,0,0,3000,0,-3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,68,cume_n_infection_daily,3000,362.8333333333333,74.04128077841887,351.75,272.4875,286.5,303,401,473,537.0250000000001,186.5,663,0,0,0,3000,0,-2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,69,cume_n_infection_daily,3000,427.2663333333333,92.1630181102555,411.5,315,334,353,472.5,563.55,642.5125,216.5,806.5,0,0,0,3000,0,-1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,70,cume_n_infection_daily,3000,492.8181,118.0062599816423,466.35,359.69250000000005,380.4,401.3,548.525,653.2199999999999,796.2,241.39999999999998,985.4,0,0,0,3000,0,0,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,71,cume_n_infection_daily,3000,610.2425,166.12285932971605,556.25,432.4975,460.6,487.57500000000005,695.9,813.2,1074.8275,282.4,1261.6,0,0,0,3000,0,1,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,72,cume_n_infection_daily,3000,818.1775666666666,230.63386861834388,736.85,574.9975,611.3599999999999,645.5,955.3249999999999,1088.6299999999999,1470.5025,374,1655.6000000000001,0,0,0,3000,0,2,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,73,cume_n_infection_daily,3000,1128.6237333333333,298.8775289130292,1025.45,818.0825,860.5,903.15,1321.225,1480.3999999999999,1967.6,507,2166.6,0,0,0,3000,0,3,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,74,cume_n_infection_daily,3000,1552.1605666666667,380.27335446542185,1412.9,1149.5949999999998,1195.48,1249.9,1797.3,1997.1499999999999,2579.6775000000002,715.9,2933.3,0,0,0,3000,0,4,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,75,cume_n_infection_daily,3000,2105.441566666667,461.6078964795154,1948.35,1581.4875,1652.5700000000002,1744.6750000000002,2412.5,2662.2,3338.1200000000003,992.4,3805.2999999999997,0,0,0,3000,0,5,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,76,cume_n_infection_daily,3000,2737.9539,542.487290036741,2592.25,2081.085,2196.98,2316.1749999999997,3090.6250000000005,3416.64,4154.915000000001,1428.8999999999999,4765.8,0,0,0,3000,0,6,Cumulative infectious days
pcr_three_days_before,PCR 3 days before,0.0015,"150 per 100,000",upper,Upper Bound,0.3,30%,0.8,2,2x,NA,NA,0,77,cume_n_infection_daily,3000,3394.0622333333336,627.1635255760253,3255.8500000000004,2638.585,2763.79,2895.0249999999996,3780.225,4227.68,4981.930000000002,1894.9,5822.799999999999,0,0,0,3000,0,7,Cumulative infectious days
